ID;Sorting_completed_YN;Sorting_house;Sorting_house_wish;age;occupation;gender;Country_C_G_O;Bravery;Hardwork;Intelligence;Ambition;Daring;Dedication;Knowledge;Cunning;Extraverted;Agreeable;Clever;Manipulative;SD3_Machiavellianism;SD3_Narcissism;SD3_Psychopathy;IPIP_Extraversion;IPIP_Agreeableness;IPIP_Conscientiousness;IPIP_EmStability;IPIP_Intellect;PVQ_01;PVQ_02;PVQ_03;PVQ_04;PVQ_05;PVQ_06;PVQ_07;PVQ_08;PVQ_09;PVQ_10;PVQ_11;PVQ_12;PVQ_13;PVQ_14;PVQ_15;PVQ_16;PVQ_17;PVQ_18;PVQ_19;PVQ_20;PVQ_21;PVQ_22;PVQ_23;PVQ_24;PVQ_25;PVQ_26;PVQ_27;PVQ_28;PVQ_29;PVQ_30;PVQ_31;PVQ_32;PVQ_33;PVQ_34;PVQ_35;PVQ_36;PVQ_37;PVQ_38;PVQ_39;PVQ_40;PVQ_41;PVQ_42;PVQ_43;PVQ_44;PVQ_45;PVQ_46;PVQ_47;PVQ_48;PVQ_49;PVQ_50;PVQ_51;PVQ_52;PVQ_53;PVQ_54;PVQ_55;PVQ_56;PVQ_57 
848;Yes;Slytherin;Slytherin;19;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;30;27;21;22;35;30;25;36;5;4;4;4;6;3;6;5;4;4;5;2;3;6;4;5;6;5;5;3;5;4;5;3;5;5;6;4;2;4;2;3;4;5;5;4;6;3;4;4;3;4;5;2;3;4;5;3;4;4;3;5;3;4;6;5;5
862;Yes;Hufflepuff;Hufflepuff;19;Student;Female;Others;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;27;18;17;23;35;32;29;37;4;5;6;2;5;3;6;6;6;4;5;3;5;6;6;4;5;3;5;3;4;4;4;3;4;5;5;3;3;3;5;6;1;6;6;5;4;6;3;2;2;5;4;1;5;4;3;2;4;3;5;6;4;4;4;4;4
867;Yes;Gryffindor;Hufflepuff;19;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;28;27;24;29;40;31;37;36;5;5;6;4;4;2;4;4;2;3;3;3;3;6;4;5;5;3;5;3;4;5;5;5;6;5;6;3;4;4;3;4;3;6;5;6;5;5;5;4;4;5;5;4;5;5;3;4;4;4;4;5;4;5;5;6;6
873;Yes;Gryffindor;Gryffindor;19;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Slytherin;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;29;14;21;20;36;27;23;39;4;3;3;3;5;2;4;5;4;5;4;3;5;6;3;6;6;4;3;4;4;2;6;3;4;5;6;5;2;4;2;4;5;5;4;4;5;5;6;5;2;1;6;2;4;3;2;3;2;3;2;5;3;2;2;5;5
889;Yes;Hufflepuff;Hufflepuff;19;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;14;25;20;32;43;31;30;43;6;4;4;6;6;3;3;6;6;6;6;2;4;6;4;6;6;1;6;3;6;4;6;4;6;6;6;6;2;4;3;4;1;6;3;6;6;6;6;1;2;2;6;1;6;4;6;5;3;2;4;6;1;6;6;6;6
891;Yes;Slytherin;Ravenclaw;19;Student;Female;Others;Gryffindor;Ravenclaw;Ravenclaw;Hufflepuff;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Slytherin;Slytherin;30;21;11;18;33;32;24;34;3;4;6;6;4;1;5;3;6;1;6;3;4;1;4;3;4;4;6;5;3;5;4;6;6;6;1;1;1;3;5;5;6;3;3;4;2;6;5;6;1;6;2;1;4;2;6;6;6;4;6;5;6;6;6;3;2
900;Yes;Ravenclaw;Ravenclaw;19;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;27;20;26;49;44;31;43;46;4;3;5;4;6;2;5;6;3;4;6;2;4;6;3;6;4;2;6;2;6;3;5;5;6;3;6;6;2;4;3;2;1;6;3;6;6;5;6;4;1;1;6;1;6;6;5;4;2;2;2;6;2;6;6;6;6
908;Yes;Slytherin;Slytherin;19;Student;Male;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;28;25;17;18;41;33;21;45;5;5;4;5;4;3;3;5;4;4;6;3;5;5;4;6;6;4;5;4;0;5;6;6;6;5;6;5;4;6;5;5;4;5;5;3;5;6;6;3;3;3;3;2;5;4;5;1;6;5;4;6;3;5;6;6;5
911;Yes;Gryffindor;Gryffindor;19;Student;Male;Others;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Gryffindor;Slytherin;26;21;19;36;29;26;43;44;6;6;5;6;6;2;6;5;5;6;6;2;3;6;2;6;6;4;2;1;0;4;6;1;6;3;6;5;2;6;3;2;2;5;6;6;3;6;4;1;1;3;6;1;5;3;6;4;2;2;6;6;2;6;6;6;6
929;Yes;Gryffindor;Hufflepuff;19;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;28;27;24;29;40;31;37;36;5;5;6;4;4;2;4;4;2;3;3;3;3;6;4;5;5;3;5;3;4;5;5;5;6;5;6;3;4;4;3;4;3;6;5;6;5;5;5;4;4;5;5;4;5;5;3;4;4;4;4;5;4;5;5;6;6
930;Yes;Gryffindor;Gryffindor;19;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;22;14;12;23;41;33;19;32;5;6;5;6;6;4;6;5;5;3;6;4;4;6;5;6;4;4;5;5;4;4;5;4;6;6;6;5;2;4;4;6;3;5;3;6;6;5;4;4;3;4;6;3;5;4;4;4;4;3;4;6;5;4;6;6;5
958;Yes;Ravenclaw;Ravenclaw;19;Student;Male;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Gryffindor;Ravenclaw;Slytherin;26;23;19;14;31;28;26;46;6;4;3;5;5;2;6;5;2;4;6;1;2;6;2;6;4;1;2;1;0;4;6;2;6;3;6;4;1;2;3;4;1;6;2;5;5;5;6;1;2;2;4;1;5;3;4;5;2;2;5;5;3;4;3;3;5
964;Yes;Hufflepuff;Ravenclaw;19;Student;Female;Others;Gryffindor;Gryffindor;Ravenclaw;Gryffindor;Slytherin;Hufflepuff;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Ravenclaw;Slytherin;25;13;14;17;43;36;26;27;3;6;5;6;5;2;6;6;5;2;6;3;6;6;5;5;5;1;5;3;3;6;5;4;6;6;6;3;1;2;5;5;1;6;5;5;6;6;4;1;1;5;4;1;5;4;6;1;5;5;6;6;4;4;6;5;6
968;Yes;Ravenclaw;Ravenclaw;19;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;38;30;24;18;30;35;34;49;6;4;4;4;4;3;5;5;5;6;4;5;4;6;2;6;5;1;4;5;4;2;6;5;4;6;4;5;5;5;3;6;1;6;5;4;5;5;6;1;4;2;6;3;4;3;4;4;4;4;2;5;3;3;3;6;5
972;Yes;Ravenclaw;Ravenclaw;19;Student;Female;Others;Ravenclaw;Gryffindor;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Gryffindor;Ravenclaw;Hufflepuff;Ravenclaw;Hufflepuff;Slytherin;21;21;19;25;40;39;30;36;4;5;5;4;2;2;3;3;4;2;6;1;2;4;2;5;5;2;5;4;2;4;5;3;4;4;4;4;2;3;2;5;1;4;3;5;3;4;4;2;3;2;4;4;3;4;4;5;4;3;4;3;3;3;4;4;4
973;Yes;Ravenclaw;Ravenclaw;19;Student;Male;Others;Hufflepuff;Gryffindor;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Gryffindor;Ravenclaw;Hufflepuff;Ravenclaw;Gryffindor;Slytherin;26;32;21;28;40;34;41;47;6;5;3;3;5;4;2;3;2;3;5;2;4;4;2;6;4;2;6;2;0;1;6;4;5;3;6;4;2;4;2;4;4;6;6;5;6;4;5;2;1;4;4;2;3;3;5;5;3;1;2;5;3;4;6;6;6
5;Yes;Slytherin;Hufflepuff;20;Student;Female;Others;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Gryffindor;Ravenclaw;Hufflepuff;Slytherin;Slytherin;19;18;13;42;41;37;35;36;6;5;6;3;5;3;4;6;3;5;6;2;4;6;3;6;6;2;5;2;5;2;6;2;6;4;5;5;2;5;2;5;4;6;4;6;6;5;6;3;2;2;6;2;5;6;5;4;3;4;3;6;3;3;5;6;5
37;Yes;Gryffindor;Hufflepuff;20;Student;Female;Germany;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;31;27;26;37;43;32;16;42;3;5;5;6;6;5;4;5;5;5;5;4;3;6;2;4;2;1;3;3;4;5;5;3;5;5;6;4;3;2;2;2;1;6;3;5;6;2;2;1;3;2;4;3;6;4;5;5;6;1;3;6;5;3;4;6;2
59;Yes;Ravenclaw;Ravenclaw;20;Student;Female;Others;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Slytherin;Ravenclaw;Hufflepuff;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;26;24;23;48;43;37;35;48;6;6;6;3;4;2;5;3;2;4;6;2;6;6;4;6;6;4;5;3;1;1;6;4;6;6;6;4;2;5;2;5;2;6;5;6;6;6;6;5;2;3;6;1;2;4;4;5;4;4;3;6;4;4;6;6;6
61;Yes;Gryffindor;Gryffindor;20;Student;Female;Germany;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;29;15;21;18;44;37;18;38;5;3;4;6;4;3;5;2;4;4;6;3;4;5;5;4;4;3;3;3;2;6;5;4;6;4;6;4;4;4;5;4;1;6;3;5;4;5;4;1;4;4;5;1;2;4;5;4;5;2;5;5;3;3;6;4;5
64;Yes;Gryffindor;Ravenclaw;20;Student;Female;Germany;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;20;17;16;38;47;37;15;47;4;6;5;6;6;3;5;6;3;5;5;4;5;6;2;6;6;3;6;3;2;6;6;3;5;4;5;4;1;3;3;4;1;5;3;5;6;3;4;1;1;2;4;1;3;5;5;5;3;4;5;6;3;2;6;5;5
98;No;Gryffindor;Gryffindor;20;Student;Female;Germany;Gryffindor;Ravenclaw;Ravenclaw;Gryffindor;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Hufflepuff;Slytherin;27;31;23;43;49;41;26;41;6;4;6;6;6;4;6;6;4;5;6;3;3;6;5;6;6;2;6;2;6;6;6;5;6;3;6;6;5;6;4;5;1;6;3;6;6;5;6;4;5;4;6;1;6;3;6;6;4;4;6;6;2;5;6;6;6
107;Yes;Ravenclaw;Ravenclaw;20;Student;Female;Others;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Slytherin;Ravenclaw;Gryffindor;Gryffindor;Gryffindor;Hufflepuff;Gryffindor;Slytherin;14;24;16;18;31;30;29;35;3;6;6;2;2;5;2;6;4;5;5;4;6;2;4;4;6;4;6;3;3;2;6;4;5;6;5;3;4;5;6;6;4;3;4;6;4;4;4;4;6;1;3;1;5;3;4;6;5;5;2;4;5;3;5;5;4
112;No;Gryffindor;Gryffindor;20;Student;Female;Germany;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;33;32;20;33;43;40;33;43;6;6;6;4;5;4;4;5;4;5;6;4;5;6;4;6;6;3;5;5;3;3;6;5;6;6;6;5;4;5;3;5;2;6;5;6;6;6;5;4;4;3;6;4;4;5;5;4;5;5;3;6;3;3;5;5;5
147;Yes;Hufflepuff;Hufflepuff;20;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;15;20;10;40;49;39;34;44;4;4;4;5;6;3;4;5;4;3;6;2;5;6;4;5;3;1;5;2;5;5;5;3;6;4;6;2;1;3;6;2;4;6;4;6;6;6;4;3;2;5;3;1;5;4;6;4;4;3;5;6;3;4;6;4;6
177;Yes;Slytherin;Slytherin;20;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;42;31;27;21;31;31;23;42;5;5;5;4;4;5;3;5;6;4;5;5;5;3;5;5;6;6;6;6;5;5;5;6;4;5;4;4;6;5;5;6;5;4;4;4;4;4;4;5;4;4;4;4;5;4;4;6;6;4;5;4;5;2;5;5;4
182;Yes;Hufflepuff;Hufflepuff;20;Student;Male;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;17;18;10;18;49;34;27;44;4;6;4;6;6;2;6;6;3;4;6;2;5;6;5;5;5;1;5;1;0;6;5;5;6;5;6;4;2;2;6;5;1;6;5;6;6;6;5;1;2;5;6;1;6;4;4;5;5;4;6;6;5;6;6;5;6
223;Yes;Slytherin;Slytherin;20;Student;Female;Germany;Gryffindor;Ravenclaw;Slytherin;Slytherin;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Slytherin;Slytherin;35;26;31;25;26;13;31;43;6;3;4;6;6;1;3;6;6;5;5;1;5;6;2;6;2;1;5;1;6;6;6;5;6;4;2;6;4;6;1;1;1;6;2;6;6;4;6;2;1;1;6;1;6;5;5;3;6;2;4;6;1;5;3;6;6
243;No;Ravenclaw;Gryffindor;20;Student;Male;Germany;Gryffindor;Ravenclaw;Slytherin;Gryffindor;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Slytherin;Slytherin;29;30;17;25;42;42;29;40;5;3;4;5;3;3;2;5;5;5;5;4;2;5;3;5;6;4;5;6;0;5;5;4;5;4;5;4;3;5;3;6;2;4;3;4;3;3;5;3;2;4;5;6;5;3;4;5;5;3;5;5;3;2;5;5;3
267;Yes;Slytherin;Slytherin;20;Student;Female;Others;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Gryffindor;36;32;32;30;26;14;42;22;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4
276;Yes;Ravenclaw;Ravenclaw;20;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;35;30;27;21;24;31;26;42;5;5;3;4;3;2;2;2;3;4;5;5;5;6;5;6;4;2;3;5;4;2;5;4;4;5;4;3;4;4;4;5;2;5;3;5;5;2;5;1;2;2;6;2;2;3;3;5;4;4;1;6;3;1;4;6;5
280;Yes;Slytherin;Slytherin;20;Student;Female;Others;Gryffindor;Ravenclaw;Slytherin;Slytherin;Slytherin;Gryffindor;Ravenclaw;Slytherin;Hufflepuff;Ravenclaw;Gryffindor;Slytherin;33;29;32;19;26;29;18;43;5;5;4;3;5;4;3;2;6;3;4;4;4;3;1;6;4;1;4;3;2;1;5;6;4;6;4;3;4;6;1;5;1;3;2;3;2;2;6;1;4;2;2;2;2;2;2;4;6;3;1;3;2;2;2;6;3
317;Yes;Slytherin;Slytherin;20;Student;Female;Germany;Slytherin;Ravenclaw;Slytherin;Hufflepuff;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Slytherin;Slytherin;29;30;24;40;39;31;34;43;6;5;6;4;4;3;2;2;4;5;6;4;4;5;5;6;6;4;5;4;2;3;5;4;6;5;6;4;4;3;2;4;4;4;6;5;5;1;5;5;4;4;5;3;3;4;5;5;5;4;2;3;2;4;5;5;4
332;Yes;Slytherin;Slytherin;20;Student;Female;Others;Gryffindor;Slytherin;Ravenclaw;Slytherin;Slytherin;Gryffindor;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;34;32;30;37;23;25;27;45;6;1;4;1;5;4;2;5;6;6;4;5;4;4;2;6;6;4;5;4;5;1;6;4;5;6;4;5;5;4;1;5;4;5;5;6;5;1;4;4;4;1;6;4;6;4;1;4;5;4;1;4;1;4;4;6;3
355;No;Ravenclaw;Gryffindor;20;Student;Female;Germany;Gryffindor;Ravenclaw;Gryffindor;Gryffindor;Slytherin;Gryffindor;Gryffindor;Slytherin;Slytherin;Hufflepuff;Gryffindor;Slytherin;16;22;17;39;48;43;39;46;5;5;5;6;5;4;4;3;2;4;6;2;4;4;4;6;6;2;4;4;1;2;4;3;5;4;6;3;2;5;3;5;2;5;4;6;5;3;4;2;2;3;4;2;2;5;5;2;4;3;2;6;3;4;6;6;5
367;Yes;Ravenclaw;Ravenclaw;20;Student;Female;Croatia;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Ravenclaw;Slytherin;29;29;28;33;30;35;33;40;4;3;4;2;3;2;3;3;4;4;4;3;5;3;3;5;5;2;4;4;5;2;5;3;4;4;4;4;3;3;3;4;2;3;3;5;3;2;5;2;4;2;5;2;5;5;3;4;2;2;2;3;2;3;4;5;5
373;Yes;Gryffindor;Gryffindor;20;Student;Female;Croatia;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Gryffindor;Slytherin;23;19;17;23;34;30;29;30;4;6;5;5;6;3;5;4;5;3;6;2;5;5;3;4;5;5;5;3;3;4;5;4;6;5;5;3;2;2;4;4;5;5;5;6;5;5;4;3;2;3;5;2;4;4;5;4;4;5;4;5;4;3;6;4;3
374;Yes;Gryffindor;Slytherin;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Gryffindor;Slytherin;Gryffindor;Hufflepuff;Slytherin;Ravenclaw;Hufflepuff;Ravenclaw;Slytherin;26;16;18;16;44;38;40;35;4;3;6;6;5;2;2;6;4;5;6;2;5;6;4;5;5;1;6;2;5;4;6;3;6;5;6;5;1;4;5;4;1;6;3;6;6;6;5;1;1;5;6;1;5;5;5;4;3;3;4;6;4;5;6;6;4
385;Yes;Hufflepuff;Hufflepuff;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Ravenclaw;Slytherin;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Gryffindor;Slytherin;31;30;24;28;43;39;26;39;5;4;4;5;5;5;3;3;4;6;6;3;4;6;3;6;6;4;6;3;3;5;6;3;6;4;6;4;3;4;3;5;4;6;3;5;6;4;6;4;3;3;5;3;3;4;4;5;4;3;5;5;4;5;6;5;5
416;Yes;Hufflepuff;Hufflepuff;20;Student;Female;Croatia;Gryffindor;Ravenclaw;Gryffindor;Slytherin;Gryffindor;Gryffindor;Slytherin;Hufflepuff;Gryffindor;Hufflepuff;Hufflepuff;Slytherin;24;30;22;40;39;37;27;48;4;4;5;5;4;5;5;6;4;6;6;3;5;6;5;6;4;4;6;2;5;4;6;4;5;5;5;3;4;4;3;5;4;5;5;4;3;5;4;5;4;4;3;2;4;5;4;5;2;5;5;5;4;5;5;5;4
418;Yes;Gryffindor;Slytherin;20;Student;Female;Croatia;Gryffindor;Ravenclaw;Slytherin;Slytherin;Slytherin;Slytherin;Ravenclaw;Slytherin;Hufflepuff;Hufflepuff;Slytherin;Slytherin;32;32;25;38;47;43;48;50;6;5;5;4;5;4;5;6;2;6;5;2;6;6;2;5;6;4;2;1;6;1;6;3;5;4;6;6;2;6;5;3;1;6;2;5;4;5;6;4;1;2;5;1;6;6;1;1;1;5;2;5;2;4;4;6;6
423;Yes;Slytherin;Hufflepuff;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;25;22;14;28;38;40;45;33;5;5;6;5;4;4;5;5;5;5;6;3;6;6;4;6;5;2;5;4;4;5;5;4;6;6;6;5;2;5;3;4;2;5;4;6;6;6;6;3;2;3;5;2;5;5;4;5;5;4;5;5;3;5;5;6;5
436;Yes;Hufflepuff;Hufflepuff;20;Student;Male;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Hufflepuff;Hufflepuff;Ravenclaw;Slytherin;28;20;20;27;39;34;38;35;5;4;5;5;5;2;3;4;5;5;6;3;5;6;5;5;6;1;6;4;0;5;5;4;6;5;6;4;2;5;5;5;2;5;3;4;6;5;5;3;2;4;5;3;4;4;5;4;3;4;5;6;4;5;6;6;5
453;Yes;Gryffindor;Ravenclaw;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Hufflepuff;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;29;27;23;34;43;32;36;41;4;6;3;6;5;2;5;4;5;2;6;5;6;5;4;6;6;1;6;5;4;4;6;5;6;5;6;3;4;4;4;5;1;6;4;5;5;4;6;2;6;4;4;3;4;4;6;6;5;4;4;5;5;2;6;6;6
454;Yes;Ravenclaw;Slytherin;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Gryffindor;Slytherin;Gryffindor;Ravenclaw;Slytherin;25;15;16;24;34;34;26;30;5;3;2;6;6;1;6;4;3;4;6;2;3;5;4;4;3;6;4;1;2;3;6;2;5;3;5;2;2;3;5;2;6;5;5;3;6;6;5;4;1;4;2;1;2;2;5;2;2;5;5;6;5;6;6;4;5
456;Yes;Ravenclaw;Slytherin;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;43;25;27;25;28;33;18;42;5;3;4;3;6;6;2;6;6;4;4;6;6;4;3;5;6;4;6;4;5;2;6;6;5;6;6;5;6;5;3;6;2;5;5;6;6;4;6;6;6;4;6;4;6;6;4;6;6;5;2;5;4;3;4;6;3
463;Yes;Gryffindor;Gryffindor;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;32;24;22;29;44;36;31;43;5;3;4;6;6;4;6;4;6;4;6;4;6;6;5;6;6;2;5;5;4;5;6;4;5;6;6;4;4;4;4;5;2;6;5;6;6;5;6;2;4;4;5;2;4;3;5;5;5;4;6;6;5;4;5;6;6
473;Yes;Slytherin;Slytherin;20;Student;Female;Croatia;Gryffindor;Ravenclaw;Ravenclaw;Ravenclaw;Slytherin;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;35;34;23;34;32;33;27;42;4;5;5;2;3;5;1;4;6;5;5;4;6;2;2;6;6;4;5;3;3;4;5;5;4;6;6;3;4;4;1;5;2;4;5;6;6;4;3;2;4;2;5;1;4;6;2;6;6;6;2;6;5;2;5;6;2
476;Yes;Ravenclaw;Ravenclaw;20;Unemployed;Male;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Ravenclaw;Slytherin;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;32;27;30;28;25;22;27;42;5;4;5;2;2;3;2;6;5;3;6;1;1;1;1;6;2;2;4;1;0;2;5;1;5;2;3;2;3;2;1;2;1;3;3;5;3;4;3;2;2;1;4;1;4;4;4;2;3;3;2;6;3;5;3;6;2
485;Yes;Gryffindor;Slytherin;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Gryffindor;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;39;32;27;39;30;32;22;46;6;6;4;2;4;4;3;4;6;6;5;6;6;6;3;6;6;1;6;6;4;2;6;6;6;6;6;5;5;6;3;6;1;6;6;5;6;3;6;1;6;3;5;4;4;5;4;6;6;6;2;6;4;3;5;6;5
492;No;Gryffindor;Hufflepuff;20;Student;Male;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;30;26;24;28;36;35;25;39;4;5;5;5;5;3;4;4;4;5;5;4;5;3;4;5;5;5;5;4;0;4;5;4;5;5;6;4;3;4;5;4;5;5;5;5;6;6;5;5;4;4;5;3;5;5;5;5;4;5;5;6;5;4;6;5;4
500;Yes;Gryffindor;Gryffindor;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;24;30;15;48;46;36;48;45;6;5;5;4;4;5;2;5;4;4;6;2;5;5;2;6;5;2;5;1;3;3;6;4;6;5;6;4;3;5;1;3;1;5;4;6;6;3;6;1;4;1;4;1;4;4;5;4;2;4;2;6;2;5;6;6;5
508;Yes;Slytherin;Gryffindor;20;Student;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Slytherin;Gryffindor;Ravenclaw;Slytherin;22;19;25;26;35;28;20;36;6;2;5;3;5;3;6;5;4;3;5;1;2;6;3;3;3;2;5;1;5;2;5;2;5;3;5;4;1;3;3;3;1;6;2;4;5;5;5;2;3;2;3;1;4;3;3;3;3;2;2;5;2;4;6;5;6
